id,year,quantity
13801,2011,2
13802,2009,402
13803,1996,45
13804,1981,1
13807,2015,3
13812,2011,29
13813,1976,143
13816,2016,53
13817,1980,12
13818,1986,16
13819,2014,16
13820,2008,330
13821,2000,53
13822,1984,4
13823,2007,49
13824,2011,3
13830,1995,287
13831,2014,197
13832,2012,3
13833,2002,35
13835,1977,414
13836,1999,28
13838,2004,27
13839,1991,346
13841,1980,2
13842,2016,225
13845,1998,265
13846,2016,2
13847,2005,599
13848,2016,65
13849,1956,4
13852,2001,1756
13853,2014,677
13854,2009,1092
13856,2013,181
13857,2003,170
13858,2011,378
13862,1999,25
13865,1992,1
13868,1984,4
13869,1985,27
13871,2010,130
13872,2013,39
13873,2002,315
13874,1999,43
13876,2011,64
13877,2004,58
13878,2011,3
13879,1987,1
13884,1978,6
13885,2010,3
13886,2012,821
13887,1969,615
13888,1966,12
13891,1997,13
13894,2014,104
13895,1998,10
13896,2011,174
13898,2001,29
13901,2006,1495
13903,2003,881
13905,1998,154
13909,2012,41
13910,2001,364
13911,2013,90
13912,2009,120
13913,2009,621
13914,2011,116
13915,2014,515
13916,1989,172
13918,2004,9
13919,2003,1305
13920,1999,20
13922,2002,29
13923,1995,11
13924,1999,43
13925,2013,278
13926,1970,158
13927,2010,1
13928,2013,266
13931,1976,41
13935,2010,21
13936,1987,38
13942,2003,45
13943,2004,46
13944,2000,13
13945,1987,28
13950,2016,47
13953,2011,620
13955,2004,432
13956,2016,2
13959,1999,9
13962,1988,6
13963,2016,81
13965,1973,91
13966,1971,6
13968,1987,7
13969,1987,25
13970,2016,71
13971,1972,153
13973,2005,139
13974,1969,2
13975,1976,39
13976,2015,226
13978,2016,22
13980,1985,2
13981,1999,9
13982,2003,179
13984,1967,45
13988,2006,1
13989,2012,26
13990,2007,20
13991,2012,431
13995,2001,16
13996,1969,1
13997,2002,236
14000,1998,20
14002,2015,2
14006,2016,242
14007,1991,54
14008,1998,254
14009,2012,623
14012,2016,10
14013,1987,22
14015,1986,476
14016,2009,52
14017,1993,93
14018,2016,131
14019,1992,134
14020,2015,103
14021,2013,24
14022,2013,1
14026,2007,382
14027,2012,3
14028,1986,1
14029,2011,2024
14030,2014,72
14031,2013,306
14034,1969,96
14036,2009,449
14038,2012,56
14039,2005,47
14040,2008,897
14041,2000,37
14043,2012,753
14045,2006,24
14046,1954,1
14048,2016,2
14050,1985,158
14054,2006,27
14055,2002,25
14056,1985,18
14058,1995,1
14059,2011,9
14060,2005,1475
14061,2015,265
14062,1996,17
14064,2012,106
14067,1999,422
14068,2016,125
14069,2002,657
14072,1992,28
14075,2006,135
14076,1995,281
14077,1973,49
14080,2008,341
14081,1998,126
14082,1989,1
14083,1998,19
14084,2012,143
14085,2015,69
14087,2009,203
14091,2001,407
14093,2005,158
14097,1994,18
14099,2002,108
14104,2013,2
14106,1980,452
14107,2005,151
14108,2017,269
14109,1997,278
14110,1998,150
14111,1988,51
14112,2011,114
14113,1999,1
14115,2013,42
14119,2016,108
14120,2016,327
14121,2012,3
14123,2003,38
14124,2015,56
14126,2003,711
14129,1962,80
14131,1993,251
14134,2002,31
14136,2012,29
14137,1977,68
14139,2010,229
14142,2009,977
14143,1966,20
14144,2004,34
14146,1990,6
14149,2000,576
14153,2012,122
14155,2017,366
14158,2009,703
14159,2016,116
14160,1987,36
14161,2009,129
14166,2006,22
14168,2015,25
14172,2000,50
14173,1997,25
14175,2001,17
14176,2014,98
14177,1985,10
14179,2011,38
14181,1966,1
14182,1969,27
14183,1985,315
14184,1986,42
14186,1999,291
14187,1991,168
14188,2012,3
14189,1966,6
14190,1996,29
14191,2006,174
14192,2004,178
14194,2013,316
14195,2007,64
14196,2016,231
14197,2016,21
14200,2011,28
14203,1972,19
14204,2008,234
14205,2014,403
14207,2013,130
14208,2014,2788
14209,1986,25
14219,1981,386
14220,2015,804
14228,1993,26
14229,2012,70
14231,2012,847
14232,1994,204
14233,2008,10
14235,2000,155
14237,2003,216
14238,2009,170
14239,1954,46
14240,2009,193
14241,2013,605
14242,2001,100
14243,1989,46
14244,1982,142
14245,1986,62
14251,2009,36
14254,2016,161
14256,1986,176
14258,2015,583
14259,2014,98
14263,2013,607
14265,1983,40
14266,2007,1
14268,2015,71
14269,2015,2
14270,2003,13
14271,2008,625
14272,1989,4
14274,2016,186
14276,2002,1
14279,1996,686
14281,2009,407
14282,1980,256
14284,2007,209
14285,2009,60
14286,2010,355
14290,1977,3
14291,1984,61
14292,2013,1
14294,2009,139
14299,1990,62
14300,2017,91
14301,1998,245
14302,2011,3
14303,1966,19
14306,2007,182
14307,2000,15
14308,1985,1
14309,2008,30
14310,1973,23
14311,1997,1
14314,2004,163
14317,2015,1276
14318,2015,1
14319,2015,17
14322,1997,382
14324,1981,8
14327,2011,11
14329,1998,19
14331,2015,72
14332,2013,1256
14334,2002,1
14335,2004,32
14337,2012,22
14338,2011,133
14339,2014,61
14342,1980,46
14343,1998,24
14344,2000,20
14345,2004,57
14347,1997,311
14349,2009,617
14352,2001,8
14353,2002,1018
14355,2016,18
14357,2007,6
14358,2000,2
14359,1994,45
14360,1987,10
14361,2017,41
14362,1983,17
14363,2011,1
14365,2013,80
14367,1985,530
14369,2007,1
14371,1999,21
14373,2008,3
14375,2012,753
14378,2004,152
14380,2001,34
14383,1998,16
14385,1994,51
14386,2010,1088
14387,2007,42
14388,2012,42
14389,2012,2
14391,1966,14
14392,1999,13
14394,1998,201
14395,2016,34
14397,2009,46
14398,2012,16
14399,2015,285
14401,2010,3
14402,1980,302
14403,2017,202
14406,2007,381
14408,1986,347
14409,2009,643
14410,1981,183
14411,1962,30
14415,1980,25
14416,2013,75
14417,2011,28
14418,2001,1
14421,2015,42
14423,2014,384
14424,2015,88
14426,2012,74
14428,2013,37
14429,2015,65
14431,2015,91
14435,2016,343
14436,2014,2
14437,1996,30
14438,1995,96
14440,1975,203
14441,2009,18
14444,1998,736
14445,1991,455
14448,2014,47
14451,2012,4
14457,1986,118
14459,1996,120
14461,2017,127
14464,2004,34
14467,1993,75
14468,2015,890
14469,2003,2847
14471,1982,16
14472,2014,126
14473,2014,12
14477,2009,343
14481,2011,277
14482,2000,364
14484,2012,37
14485,1987,198
14486,2007,1265
14488,1996,406
14489,2000,31
14490,2016,3
14491,1994,201
14492,1998,20
14494,2004,48
14496,2004,178
14499,1987,39
14500,2016,3
14501,2014,3
14505,1973,49
14506,2009,148
14507,2008,430
14510,2007,7
14512,2005,401
14513,2014,906
14518,2013,5
14521,2001,1871
14523,1982,3
14526,2006,4
14527,2011,15
14528,2013,364
14529,1987,76
14531,2009,203
14532,2014,193
14533,2010,190
14535,2013,28
14536,1987,42
14539,1984,10
14540,1998,72
14541,2008,86
14543,2015,135
14544,1995,254
14545,1998,16
14547,2002,33
14549,2013,1
14550,1995,1
14551,1971,64
14552,2011,216
14554,2016,72
14558,1996,1
14560,1998,62
14561,2002,1
14562,2001,36
14564,2013,17
14569,1986,191
14570,1997,228
14573,1981,329
14575,1982,1
14576,2007,526
14578,2015,3
14579,2015,755
14580,2017,56
14581,2016,91
14582,1983,252
14583,2012,201
14586,2010,538
14589,1999,17
14591,2013,52
14592,1994,24
14594,1955,47
14596,2009,5
14598,1999,19
14602,1979,22
14607,1987,1
14608,1955,21
14609,2013,36
14610,1992,1
14611,2015,41
14614,2000,43
14615,2009,31
14616,2016,34
14618,1992,42
14619,2005,553
14620,2012,221
14621,1989,34
14622,2013,208
14623,2009,159
14624,2005,254
14625,2006,74
14628,2003,55
14629,2004,301
14630,1988,95
14632,2008,105
14633,2013,2
14634,1999,290
14635,1979,24
14636,2004,23
14637,1958,15
14638,1998,241
14639,1980,32
14644,2016,1112
14645,2016,1
14646,1995,7
14649,2013,54
14650,2000,604
14652,2012,216
14653,2001,608
14657,1984,275
14658,1972,1
14659,2014,58
14660,2005,9
14662,2004,48
14664,2008,30
14666,2015,75
14667,2001,39
14668,2013,31
14670,2015,26
14671,2016,4
14673,1996,229
14674,2010,12
14675,1966,118
14676,1994,77
14677,2014,160
14680,2008,35
14682,1999,66
14683,2011,56
14684,2003,13
14686,2003,2127
14687,1990,27
14688,1999,14
14689,2010,2
14690,2011,115
14691,2013,640
14694,2010,1
14695,2015,2
14697,2012,1065
14701,1990,182
14702,2011,3
14704,2014,431
14705,2010,115
14706,2016,123
14707,2016,813
14708,2010,99
14710,2015,35
14713,2008,22
14714,1984,143
14715,2014,353
14716,2007,188
14717,1991,264
14720,2011,325
14721,2016,59
14722,2010,64
14723,2012,85
14724,2002,15
14725,1996,220
14726,2003,45
14727,2015,56
14729,2000,511
14730,2002,140
14731,2013,210
14732,2005,254
14734,2015,213
14736,2012,275
14737,2012,937
14738,2001,21
14739,1980,204
14741,2016,1063
14742,1987,6
14743,1985,27
14744,1990,23
14747,2014,339
14749,1993,275
14750,1992,42
14751,2012,206
14753,2009,232
14754,2005,13
14756,1965,74
14757,2014,4
14759,1997,11
14760,2016,128
14761,1978,37
14767,2010,278
14768,2010,46
14770,2017,61
14772,2005,215
14774,1999,25
14775,2012,377
14778,2016,620
14779,1968,147
14781,2010,421
14782,2016,17
14785,1989,1
14786,2002,67
14791,1967,364
14793,1990,422
14794,1985,438
14796,2010,258
14797,1982,141
14798,2012,26
14800,1966,10
14801,1997,100
14802,2012,300
14803,2005,10
14804,2012,16
14805,2011,70
14806,2015,1190
14807,1996,8
14810,2013,107
14811,2003,25
14813,2001,31
14814,2006,116
14815,1961,6
14817,2002,50
14818,1954,1
14820,2013,44
14824,1999,162
14828,2014,225
14830,2008,14
14832,2001,10
14834,2010,86
14835,2016,48
14837,2014,97
14838,2003,249
14839,2002,86
14841,2015,249
14842,2008,76
14844,2013,745
14845,2002,79
14846,1982,20
14847,1987,49
14849,1998,1
14852,1959,1
14855,1973,150
14857,1989,7
14858,2011,2084
14861,1996,190
14862,2016,187
14863,2015,2
14864,2009,210
14868,2002,84
14869,1985,2
14870,1992,12
14872,1985,220
14873,1997,1284
14874,2015,175
14875,2009,329
14877,2005,81
14878,1996,1762
14879,2013,40
14882,2014,59
14884,1985,33
14885,2015,442
14886,1975,18
14887,2001,20
14888,1999,215
14889,2013,172
14890,2014,25
14891,2006,1086
14894,1971,33
14895,2010,7
14898,1977,2
14899,1994,43
14900,2000,1
14902,2012,17
14903,2015,192
14905,1987,4
14906,2014,110
14908,1999,30
14910,2000,19
14912,2008,77
14913,1961,5
14915,1998,90
14917,2013,155
14918,2016,27
14923,2007,95
14924,2012,54
14926,2011,1170
14927,1995,13
14928,1991,288
14929,1994,46
14935,1958,50
14938,2016,2
14939,1989,74
14940,1998,97
14948,2011,2
14949,2014,579
14950,2001,173
14952,2013,482
14953,2002,84
14956,2015,95
14957,1966,10
14960,2008,51
14961,1999,156
14962,1988,9
14963,2015,40
14965,1997,17
14967,1987,62
14969,1970,36
14972,2014,340
14973,1960,476
14975,1997,12
14976,2013,32
14977,1986,74
14978,1981,701
14980,1964,174
14981,1997,384
14982,2007,459
14986,1973,102
14987,2011,15
14989,1996,92
14991,1999,31
14992,1990,28
14994,2007,59
14996,1994,19
15002,2013,2
15003,2007,19
15005,2001,1
15007,1981,8
15008,1958,51
15011,2000,39
15012,2009,28
15013,2004,10
15015,2016,207
15016,1999,88
15020,2003,8
15023,2014,448
15024,2015,3
15025,2002,50
15026,2012,118
15027,1980,12
15028,2012,2
15030,2016,172
15031,2008,347
15032,1987,1
15034,2008,66
15035,1984,10
15036,1983,309
15037,1966,1
15039,2010,143
15041,1989,357
15042,2008,3775
15043,2013,245
15044,1998,36
15045,2016,42
15046,1992,61
15047,1993,10
15048,1984,22
15049,1993,618
15050,2013,2
15051,1977,1
15052,2016,2
15055,2008,65
15057,2015,153
15059,2007,169
15062,2013,437
15067,1973,190
15068,2012,3
15069,2016,3
15070,2010,60
15075,1996,186
15077,2006,73
15081,2002,80
15082,2004,16
15084,2013,3
15085,1979,34
15086,2013,522
15092,2006,708
15093,1970,112
15094,1995,11
15097,1966,16
15098,1997,2
15099,1978,20
15100,1991,54
15102,2004,428
15103,2003,3
15104,1993,19
15105,1998,182
15107,2014,100
15108,1992,5
15109,1997,12
15110,2015,43
15111,2003,45
15113,2016,73
15116,2009,11
15117,2011,3
15118,2009,632
15119,2012,2
15121,1974,73
15122,2003,34
15123,1996,1
15125,2015,177
15126,2011,104
15127,1988,185
15130,2015,91
15131,2011,3152
15134,2012,21
15136,2004,112
15138,2012,11
15140,1993,80
15141,2004,2
15144,2014,156
15146,2013,2
15147,1993,161
15150,1977,2
15153,2016,113
15154,1994,327
15156,1986,397
15157,2001,12
15158,2015,53
15159,1977,25
15160,2006,524
15161,1981,24
15162,1995,18
15163,2016,169
15167,2016,18
15169,2009,174
15170,2003,171
15172,1985,10
15174,2010,18
15175,1992,64
15178,1979,27
15179,2014,74
15184,2002,10
15185,1977,25
15186,2002,83
15187,2012,328
15188,2005,44
15189,1999,18
15190,2012,278
15191,2002,200
15193,2007,70
15194,2003,172
15195,1998,1
15199,2016,1
15200,2003,45
15201,2002,1
15202,1980,19
15203,2015,1
15204,2002,16
15205,1991,8
15207,1983,27
15213,1987,8
15215,2010,825
15216,1988,610
15217,2010,4
15219,2016,79
15220,1997,187
15222,2011,3
15223,2006,209
15225,1974,1
15226,1994,15
15228,2017,1166
15229,2007,599
15230,2016,36
15233,2016,97
15235,2002,95
15236,2001,13
15237,1987,34
15240,1999,855
15241,2014,863
15242,2012,50
15243,2012,2
15247,1997,761
15249,2008,356
15252,2003,16
15254,1994,179
15256,2007,638
15257,2012,26
15259,2011,43
15260,2002,34
15261,1999,94
15262,2014,82
15263,1992,22
15265,1976,52
15266,2014,86
15267,2002,18
15269,2015,371
15270,1994,17
15271,2012,25
15272,1992,585
15274,2017,4
15275,2016,105
15276,2001,168
15277,1989,373
15283,2008,646
15287,1999,492
15289,2009,98
15290,1991,26
15291,2006,554
15292,1987,303
15294,2009,79
15295,1996,22
15296,2003,1
15298,2006,245
15299,2013,123
15301,2015,493
15302,2014,78
15303,2015,480
15305,2001,174
15307,2012,251
15308,1998,1
15309,2009,230
15311,2014,40
15312,1985,98
15313,1969,13
15314,1987,70
15315,1968,76
15317,1980,15
15320,1995,322
15321,1955,8
15326,1986,126
15329,2013,156
15331,2016,849
15332,1986,333
15333,2008,19
15334,2005,2
15335,2013,55
15336,1994,272
15337,2014,24
15338,2011,4
15340,2000,651
15345,2005,367
15346,2000,16
15347,2013,80
15348,2016,77
15349,2003,130
15350,1985,18
15351,2004,270
15353,1973,139
15357,2000,16
15359,2003,206
15360,2016,78
15361,2001,8
15362,2008,94
15363,2014,1295
15364,2010,848
15365,2003,783
15372,2003,40
15374,2000,93
15375,2015,220
15376,2015,1982
15377,2016,50
15380,2013,34
15385,2013,55
15386,2004,59
15387,2016,2
15388,1987,1
15389,2015,677
15390,1995,8
15393,2009,27
15395,1966,13
15396,2004,45
15397,1977,6
15398,2011,802
15399,1971,28
15400,2015,19
15401,2005,51
15402,1982,5
15404,2000,449
15407,2010,564
15408,1997,699
15409,1979,62
15414,1976,25
15415,2003,52
15416,1987,68
15417,2015,45
15418,2013,36
15419,2010,160
15420,2001,50
15421,2009,1
15423,2010,3
15425,1987,2
15426,1999,11
15427,1977,2
15429,2015,51
15432,2005,552
15433,2004,28
15435,1997,554
15438,1977,3
15440,1999,15
15441,2014,35
15442,2015,38
15444,2005,67
15448,2015,3
15449,2001,1
15450,1991,318
15453,1978,83
15455,2010,337
15458,2009,309
15463,2014,261
15465,2003,29
15466,2004,157
15467,1993,891
15468,2002,75
15469,2013,851
15470,2012,944
15475,2008,106
15476,2012,1501
15477,2001,23
15478,1973,57
15479,1977,46
15485,2007,208
15486,2006,179
15488,2014,187
15490,1971,72
15491,2017,205
15493,2010,31
15497,2014,258
15498,1993,147
15501,1985,32
15503,1954,1
15505,1997,17
15506,2003,53
15507,2012,1085
15509,2004,42
15513,2001,156
15514,2010,4
15515,1980,34
15516,1994,176
15520,2005,73
15521,2010,16
15523,1996,154
15524,1976,27
15525,1987,27
15526,2001,17
15527,1992,4
15528,1999,79
15529,1985,426
15530,1987,27
15531,2015,1
15533,1977,2
15535,1996,50
15536,1992,1
15538,2015,2308
15539,2014,1
15542,2017,81
15543,2012,476
15544,1996,112
15545,2015,27
15548,2008,10
15550,2005,159
15552,1973,107
15553,2015,1136
15554,1966,21
15555,1998,18
15557,2011,61
15558,1987,23
15562,2016,14
15563,2011,233
15564,2007,41
15566,2011,51
15567,2010,999
15570,1998,30
15571,2011,103
15572,1970,60
15575,2015,25
15576,1996,281
15577,1989,5
15580,1990,22
15581,2002,245
15582,1990,1534
15583,1971,63
15585,2012,4
15586,1966,10
15587,2016,1196
15588,2015,72
15589,2013,27
15591,2013,2
15593,2004,67
15595,2015,256
15596,1994,10
15598,2010,41
15599,2012,1583
15600,2005,997
15601,2007,258
15602,1985,66
15605,2016,71
15606,1996,286
15608,2004,49
15609,2015,527
15610,2015,2
15611,1978,18
15614,2003,38
15615,2014,121
15616,2002,16
15617,1999,20
15619,1976,50
15620,1991,69
15622,2005,2000
15624,2003,977
15625,2012,7
15628,2006,16
15630,2013,2
15632,1978,267
15633,2006,1075
15635,2012,6
15637,1974,101
15639,1990,35
15640,2015,13
15641,2004,219
15642,1986,12
15643,2006,3
15645,2015,1423
15646,2012,466
15648,2000,100
15650,1988,569
15651,2005,282
15653,1967,12
15654,2003,44
15655,1990,357
15657,1994,135
15659,2009,99
15664,1982,6
15665,1983,17
15669,1995,950
15671,1979,52
15672,1998,18
15673,2013,2
15674,1997,68
15676,2007,602
15678,2002,13
15679,2015,47
15680,2009,70
15681,2011,168
15682,2002,16
15683,2001,591
15684,2015,2
15686,1985,211
15687,2010,67
15688,2016,781
15689,2017,508
15690,1957,1
15691,2011,52
15692,2011,54
15695,2016,16
15696,2002,25
15697,1999,23
15698,1997,181
15703,1985,61
15704,1981,16
15705,1978,2
15708,1993,326
15711,2004,453
15713,1992,571
15714,2002,644
15717,1980,1
15719,1997,9
15722,1999,23
15723,2004,129
15725,1979,18
15726,2015,26
15728,1999,44
15729,2009,9
15731,2005,711
15732,2000,12
15734,2015,30
15736,1997,17
15737,1988,25
15740,1994,66
15742,2006,798
15743,2012,1907
15745,1958,5
15746,2007,104
15747,2003,639
15749,2010,121
15750,2009,43
15751,1998,44
15757,1989,34
15759,2016,12
15760,2014,614
15761,1998,27
15764,2010,11
15765,1996,150
15766,2012,24
15767,2004,5
15769,2005,48
15770,2004,168
15771,2007,573
15772,2000,20
15774,2015,4
15777,2005,29
15779,2011,380
15782,2006,240
15784,2000,83
15786,2013,3
15787,2010,3
15790,2013,1
15791,1985,47
15792,2005,253
15793,2011,651
15794,2012,53
15797,2015,29
15802,2015,226
15803,2001,21
15805,1995,431
15806,1971,47
15807,1984,627
15808,1967,4
15810,2010,182
15813,2017,56
15814,2008,2398
15815,1997,329
15816,1981,304
15817,1991,1
15818,1989,1
15819,2000,11
15820,1959,21
15821,1989,178
15823,2004,404
15824,2014,162
15827,1989,44
15828,2011,36
15830,1990,450
15832,1998,176
15833,1998,14
15834,2004,200
15836,2016,230
15837,1997,111
15839,1998,279
15842,2015,141
15845,2004,35
15846,2014,34
15847,2014,128
15849,2013,202
15850,2016,23
15851,2001,23
15855,2016,2
15856,2014,151
15857,2009,50
15858,2001,8
15859,2017,1
15860,2008,487
15861,2002,41
15863,2015,63
15864,2009,10
15865,1977,61
15868,2008,1
15869,2008,71
15872,2016,63
15873,1995,9
15874,2009,57
15875,1997,278
15876,2011,269
15878,1996,113
15881,2013,84
15883,2014,141
15884,2006,1
15885,2015,56
15892,2003,78
15893,2012,1
15894,2015,557
15895,2002,44
15896,2012,31
15898,1969,98
15899,1998,34
15903,1996,14
15905,1983,258
15907,2012,304
15909,2014,71
15911,2014,156
15912,2015,1
15918,2016,107
15920,2003,26
15922,2009,87
15923,1984,36
15925,1993,141
15926,1972,49
15928,1985,1
15930,2009,146
15931,1980,14
15932,2016,114
15933,2017,632
15935,2007,246
15938,1992,465
15939,2003,33
15940,2012,153
15941,2000,374
15942,2011,652
15946,2010,338
15947,1998,84
15948,2011,26
15949,2005,33
15952,1992,219
15953,1993,6
15956,2010,98
15957,1986,684
15960,1992,1
15961,1996,1
15962,2003,45
15963,2011,1357
15964,1996,62
15966,1986,416
15967,1992,123
15968,2010,549
15969,2013,48
15974,1971,73
15975,2015,4
15976,2016,4
15977,1999,600
15979,2009,7
15981,1983,186
15987,2011,58
15989,2016,722
15991,1966,15
15994,2011,21
15996,1972,42
15997,2001,45
15999,2003,558
16000,1966,7
16004,1992,13
16005,1958,5
16006,2009,7
16007,2010,63
16008,1969,6
16010,1972,142
16011,1992,228
16012,1993,118
16013,2007,314
16014,2001,33
16015,2014,2
16016,1955,40
16018,2012,2
16020,1990,80
16022,1977,8
16024,2009,481
16025,2011,2
16027,2010,290
16031,2001,240
16032,1995,15
16033,1994,17
16036,1984,73
16037,2012,242
16040,2015,28
16041,1978,321
16042,2011,152
16043,2016,191
16045,2001,18
16051,2009,15
16052,2010,9
16054,2002,56
16055,2013,260
16056,1980,6
16059,1999,256
16060,1998,18
16064,2001,66
16065,2006,64
16066,2007,21
16067,1992,13
16069,1976,45
16070,1983,1
16071,2005,366
16073,2006,26
16074,1973,90
16075,2002,180
16076,2015,473
16077,2008,26
16078,2015,601
16079,2012,45
16080,1996,1
16081,2009,803
16084,2005,66
16085,2003,50
16086,1976,284
16087,2011,30
16090,2002,25
16091,1993,39
16093,2002,2
16095,1991,226
16096,2012,78
16097,2016,1
16098,2004,52
16100,2016,68
16101,2002,731
16104,2003,29
16106,2014,23
16107,1986,100
16108,1991,182
16110,1967,1
16111,1998,64
16113,2011,177
16114,2017,92
16115,2003,500
16117,2004,3
16118,1992,132
16119,2014,41
16122,1978,2
16123,2005,55
16124,2015,142
16125,2016,151
16128,1992,15
16129,2001,37
16130,2013,2
16132,2016,522
16133,2003,500
16136,2007,44
16137,1995,150
16139,2015,2256
16140,2016,61
16141,2012,150
16145,2000,47
16146,2000,108
16148,2006,20
16151,2014,118
16152,1995,1
16153,2009,204
16156,2015,17
16157,1993,6
16158,1996,539
16162,2014,20
16165,2012,2
16166,2010,302
16167,2014,65
16168,2003,204
16170,2016,91
16171,2001,125
16174,1976,134
16175,2013,60
16176,2010,149
16178,2002,6
16179,1970,40
16181,2003,184
16182,2014,71
16183,2013,63
16185,2008,352
16187,2001,98
16189,1987,13
16190,2009,674
16193,2011,31
16196,2010,190
16197,2000,19
16199,2007,1188
16201,1973,43
16203,2002,119
16204,2005,101
16206,2001,53
16212,2006,13
16213,2009,491
16214,2000,162
16215,2005,35
16218,2006,16
16221,2017,374
16222,2014,66
16223,1983,20
16225,2001,18
16229,2000,15
16230,2012,2
16231,2009,71
16233,2003,689
16236,2003,153
16237,2002,50
16238,1981,5
16242,1966,28
16243,2013,261
16244,2014,7
16249,2002,252
16250,1989,8
16251,2014,1
16255,2010,76
16256,2003,25
16257,2014,420
16258,1999,57
16260,2000,50
16261,1966,10
16263,1978,231
16265,1991,20
16266,2002,353
16267,2011,28
16268,1998,2
16269,1996,74
16270,2000,21
16271,2004,30
16274,2013,40
16275,1971,6
16277,2003,231
16278,1999,44
16284,2014,3
16286,1976,39
16287,2002,647
16289,2011,3
16290,1981,10
16294,2014,12
16296,2013,211
16297,2016,16
16298,2005,809
16299,2013,96
16300,1958,9
16301,1971,2
16302,2001,66
16303,1989,16
16305,1998,44
16308,2011,2
16309,1991,376
16311,1998,67
16314,2013,106
16315,1996,496
16316,2015,3
16317,2015,129
16318,2002,275
16320,1975,373
16321,1958,10
16323,2015,67
16325,2015,1009
16326,2015,124
16327,2016,19
16330,2006,193
16331,1981,1
16332,2002,50
16333,1985,111
16336,2009,58
16338,2013,68
16341,1997,17
16342,2006,29
16344,2006,256
16345,2002,29
16346,1987,375
16348,1998,29
16351,1992,350
16352,1974,115
16353,2008,19
16355,2005,242
16356,2016,1151
16357,1988,177
16360,2013,555
16361,2006,72
16362,1982,7
16363,1995,24
16364,2011,15
16367,2002,25
16368,1992,244
16369,2010,11
16375,2015,75
16376,2012,39
16380,1997,30
16382,2012,3
16384,2004,48
16385,2007,2077
16386,2007,94
16388,2012,18
16391,1988,38
16392,1989,889
16393,2015,264
16394,2016,191
16396,2013,5
16397,2002,500
16403,1988,46
16404,2015,303
16406,2010,45
16407,2005,391
16409,2010,12
16411,2004,70
16412,2015,5
16415,1996,11
16416,1985,27
16420,2006,24
16421,2007,907
16422,1986,1
16424,2017,147
16427,2016,110
16446,2017,111
16462,2016,29
16463,2016,37
16465,2016,19
16466,2016,566
16480,2016,17
16482,2016,219
16490,1994,32
16492,2017,308
16498,2016,38
16510,2017,63
16516,2017,365
16524,2016,72
16540,2017,50
16550,2017,365
16579,2017,1
16589,2017,36
16591,2017,587
16597,2017,80
16606,2017,50
16615,2011,23
16617,2006,29
16626,2017,1358
16649,2017,262
16653,2017,100
16674,2016,23
16678,2016,1141
16689,2017,2
16691,2017,764
16722,2017,80
16728,2017,96
16730,2017,83
16732,2017,317
16741,2017,676
16742,2017,52
16745,2017,88
16747,2017,70
16748,2017,50
16749,2017,105
16750,2017,81
16751,2017,102
16753,2017,111
16754,2017,88
16755,2017,195
16756,2017,343
16757,2017,671
16761,2017,204
16764,2017,38
16781,2017,454
16791,2017,448
16794,2017,55
16796,2017,441
16802,2017,206
16806,2016,23
16808,2016,44
16809,2017,137
16810,2017,157
16813,2017,1566
16814,2017,1009
16821,2017,646
16842,2016,34
16878,1982,141
16921,2016,3
16924,2016,2
16927,2017,115
16932,2017,4
16938,2016,1
16939,2017,36
16943,2017,37
17033,2017,89
17036,2017,80
17049,2017,207
17064,2017,94
17065,2017,249
17066,2017,394
17067,2017,432
17068,2017,495
17069,2017,727
17071,2017,100
17084,2017,104
17085,2017,104
17086,2017,158
17087,2017,83
17088,2017,149
17089,2017,98
17090,2017,148
17091,2017,122
17094,2017,581
17095,2017,195
17096,2017,483
17097,2017,987
17128,2017,1471
17134,2017,73
17172,2017,44
17181,2015,19
17190,2017,91
17194,2017,693
17202,2017,63
17215,2006,7
17227,2017,328
17230,2017,198
17236,2017,51
17256,2017,88
17277,2017,251
17291,2017,12
17323,2017,82
17324,2017,5
17325,2017,80
17326,2017,206
17336,2017,29
17349,2017,345
17356,2017,146
17367,2017,680
17370,2017,381
17375,2015,60
17402,2016,4
17405,2016,45
17406,2016,18
17407,2016,24
17408,2016,30
17409,2016,21
17410,2016,33
17420,2017,1110
17421,2017,674
17422,2017,408
17423,2017,314
17424,2017,366
17425,2017,198
17499,2017,155
17500,2017,95
17594,2017,102
17597,2017,58
17675,2017,117
17676,2017,127
17677,2017,2261
17679,2017,151
17680,2017,382
17713,2008,71
17752,2017,7
17763,2017,759
17785,2017,355
17793,2017,465
17799,1961,15
17816,2017,53
17826,2017,192
17827,2017,73
17848,1966,20
17849,1966,20
17850,1966,20
17851,1966,20
17907,2017,14
17911,2017,95
17912,2017,205
17926,2017,262
17943,2017,505
17950,2017,38
17951,2017,234
17952,2017,239
17958,2017,10
17965,2016,174
17966,2016,167
17974,2017,26
17978,2017,805
17984,2017,143
17994,2017,54
18006,2017,48
18018,2017,44
18019,2017,59
18020,2017,12
18045,2017,1768
18064,2017,50
18087,2017,279
18099,2017,263
18122,2017,24
18129,2009,49
18155,1998,4
18161,2017,3
18169,2017,3
18170,2017,1
18174,2017,3
18183,2017,4
18184,2017,3
18185,2017,2
18203,2017,5
18221,1994,1354
18231,2014,61
18245,2017,67
18274,2014,951
18278,2017,573
18293,2017,26
18318,2017,1996
18322,2017,416
18340,2017,279
18347,2017,34
18348,2013,34
18351,2016,1
18360,2017,55
18400,2017,35
18402,2017,177
18408,2017,912
18410,2017,331
18411,2017,200
18412,2017,42
