year,set_num,id,version
2008,8941-1,10208,1
2008,8942-1,14507,1
2008,8942-2,338,1
2008,8943-1,4085,1
2008,8944-1,5599,1
2008,8945-1,3935,1
2008,8946-1,14830,1
2008,8947-1,9557,1
2008,8948-1,2045,1
2008,8949-1,11700,1
1986,895-1,3008,1
2008,8952-1,5968,1
2008,8953-1,3544,1
2008,8954-1,5576,1
2009,8956-1,764,1
2009,8957-1,6190,1
2009,8958-1,12104,1
2009,8959-1,7499,1
2009,8959-1,24318,2
2009,8960-1,3428,1
2009,8960-1,24336,2
2009,8961-1,9055,1
2009,8961-1,22641,2
2009,8962-1,2792,1
2009,8963-1,11295,1
2009,8963-1,114789,2
2009,8964-1,7426,1
2009,8967-1,6383,1
2009,8968-1,1002,1
2009,8969-1,6630,1
2009,8970-1,3235,1
1979,897-1,12967,1
2009,8971-1,11259,1
2009,8972-1,16051,1
2009,8973-1,9514,1
2009,8974-1,9293,1
2009,8975-1,11027,1
2009,8976-1,13318,1
2009,8977-1,14441,1
2009,8978-1,2521,1
2009,8979-1,5056,1
2009,8980-1,10844,1
2009,8981-1,10580,1
2009,8982-1,8727,1
2009,8983-1,1237,1
2009,8984-1,3758,1
2009,8985-1,15874,1
2009,8986-1,9331,1
2009,8987-1,8392,1
2009,8988-1,12279,1
2009,8989-1,2055,1
2009,8990-1,9707,1
2009,8991-1,6603,1
2009,8992-1,13063,1
2009,8993-1,2827,1
2009,8994-1,4223,1
2009,8995-1,4146,1
2009,8996-1,11746,1
2009,8998-1,10974,1
1973,900-1,11328,1
2007,9001-2,11292,1
2014,9001239-1,91093,1
2009,9001857-1,40966,1
1969,900-2,7396,1
2002,9002014-1,1878,1
2011,9002052-1,793,1
2011,9002076-1,14417,1
2010,9002090-1,36077,1
1986,9002-1,37142,1
2011,9002274-1,112817,1
2011,9002687-1,44094,1
2011,9002700-1,31769,1
2011,9002731-1,95569,1
2011,9002908-1,8287,1
2011,9002922-1,7367,1
2009,9002953-1,15393,1
2011,9003073-1,95570,1
2011,9003363-1,3880,1
2011,9003400-1,85074,1
2012,9003936-1,95571,1
1986,9004-1,37145,1
2011,9004360-1,89903,1
2012,9004889-1,34849,1
2012,9005008-1,16096,1
2012,9005008-1,120750,2
2012,9005039-1,5979,1
1986,9006-1,37144,1
1986,9008-1,37143,1
1976,901-1,10041,1
1969,901-2,5057,1
2003,9017-1,90023,1
1965,90-2,10942,1
1998,9020-1,15947,1
1969,902-1,1933,1
1999,9021-1,6165,1
1999,9022-1,3632,1
2000,9023-1,2429,1
2005,9026-1,90033,1
2007,9027-1,11307,1
2003,9030-1,28930,1
1969,903-1,16,1
2003,9031-1,89992,1
2007,904940-1,30240,1
1988,9050-1,46147,1
1963,905-1,25380,1
1992,9051-1,68773,1
1991,9055-1,25968,1
1992,9057-1,29326,1
1987,9058-1,26946,1
1997,9059-1,29325,1
1986,9060-1,26945,1
1969,906-1,13202,1
1999,9063-1,29157,1
1999,9064-1,29156,1
1999,9065-1,29155,1
1999,9065-2,27210,1
1999,9066-1,35813,1
1999,9067-1,26890,1
1995,9070-1,33995,1
1998,9071-1,26944,1
2003,9075-1,29193,1
2008,9076-1,27018,1
2009,9077-1,27019,1
2009,9078-1,27155,1
2009,9079-1,29102,1
1997,9080-1,46148,1
1997,9081-1,46150,1
1997,9085-1,46149,1
2000,9087-1,29135,1
2004,9089-1,459,1
2004,9089-1,43479,2
2008,9090-1,8335,1
2008,9090-1,68837,2
2010,9091-1,4507,1
2012,9092-1,5425,1
2012,9093-1,4480,1
2012,9094-1,11929,1
2012,9095-1,970,1
1978,9-1,1572,1
2021,910001-1,119148,1
2021,910010-1,119147,1
2021,910016-1,119030,1
2021,910017-1,119015,1
2021,910028-1,118721,1
1976,910-1,11455,1
1995,9101-1,30224,1
1992,9102-1,37134,1
1994,9103-1,37133,1
1995,9104-1,37129,1
1995,9105-1,37130,1
1995,9106-1,37131,1
1995,9107-1,37132,1
1976,911-1,1137,1
2015,911506-1,5451,1
2015,911508-1,556,1
2015,911509-1,13522,1
2015,911510-1,27337,1
2015,911511-1,1799,1
2016,911607-1,7199,1
2016,911608-1,8067,1
2016,911609-1,14395,1
2016,911610-1,12118,1
2016,911611-1,12754,1
2016,911612-1,9112,1
2016,911613-1,7997,1
2016,911614-1,9584,1
2016,911615-1,10441,1
2016,911616-1,8018,1
2016,911617-1,13675,1
2017,911618-1,347,1
2017,911719-1,16689,1
2017,911720-1,16606,1
2017,911721-1,26366,1
2017,911722-1,17974,1
2017,911723-1,18400,1
2017,911724-1,18527,1
2017,911725-1,18848,1
2017,911726-1,19722,1
2017,911727-1,19836,1
2017,911728-1,20330,1
2017,911729-1,20579,1
2017,911730-1,21333,1
2018,911831-1,22064,1
2018,911832-1,23309,1
2018,911833-1,23673,1
2018,911834-1,25532,1
2018,911835-1,24565,1
2018,911836-1,25533,1
2018,911837-1,26728,1
2018,911838-1,26220,1
2018,911839-1,26988,1
2018,911840-1,28065,1
2018,911841-1,29040,1
2018,911842-1,30325,1
2001,9119-1,24919,1
2019,911943-1,30938,1
2019,911944-1,32299,1
2019,911945-1,33071,1
2019,911946-1,34389,1
2019,911947-1,35205,1
2019,911948-1,36309,1
2019,911949-1,37164,1
2019,911950-1,38078,1
2019,911951-1,39839,1
2019,911952-1,40713,1
2019,911953-1,41657,1
2019,911954-1,42656,1
2000,9120-1,29324,1
2020,912055-1,44159,1
2020,912056-1,45979,1
2020,912057-1,47513,1
2020,912058-1,49140,1
2020,912059-1,54981,1
2020,912060-1,62929,1
2020,912061-1,67319,1
2020,912062-1,69660,1
2020,912063-1,72470,1
2020,912064-1,74751,1
2020,912065-1,77007,1
2020,912066-1,79975,1
2020,912067-1,83471,1
1976,912-1,4475,1
1999,9121-1,29134,1
2021,912168-1,86846,1
2021,912169-1,91155,1
2021,912170-1,95224,1
2021,912171-1,98623,1
2021,912172-1,101736,1
2021,912173-1,104168,1
2021,912174-1,106827,1
2021,912175-1,110848,1
2021,912176-1,112476,1
2021,912177-1,116050,1
2021,912178-1,118370,1
1998,9122-1,26948,1
1999,9123-1,29133,1
1999,9124-1,29132,1
2003,9125-1,29115,1
2001,9126-1,26662,1
2001,9127-1,26934,1
1999,9128-1,28934,1
1999,9129-1,28940,1
1999,9129-1,28941,2
2002,9130-1,26661,1
2002,9131-1,28933,1
2004,9132-1,26940,1
1998,9133-1,29129,1
2002,9134-1,26658,1
1998,9137-1,26925,1
1998,9139-1,26935,1
1969,914-1,10780,1
1969,914-2,8250,1
1998,9146-1,29128,1
1998,9148-1,29127,1
1998,9149-1,29575,1
1986,9150-1,26668,1
1969,915-1,635,1
1969,915-1,85879,2
1986,9151-1,27807,1
1988,9152-1,30225,1
1986,9153-1,29632,1
1989,9154-1,26936,1
1988,9155-1,24445,1
1989,9156-1,29629,1
1997,9157-1,29297,1
1992,9158-1,29327,1
1989,9159-1,29323,1
1990,9160-1,37127,1
1991,9161-1,37135,1
1992,9162-1,29136,1
1993,9163-1,29248,1
1993,9164-1,37128,1
1993,9165-1,37126,1
1988,9166-1,29633,1
1994,9167-1,29170,1
1995,9168-1,29617,1
1994,9169-1,29619,1
1995,9170-1,27806,1
1994,9171-1,27805,1
1997,9173-1,37123,1
1997,9174-1,37125,1
1995,9175-1,29713,1
1996,9176-1,29712,1
1997,9177-1,29711,1
1997,9178-1,29125,1
1997,9179-1,29710,1
1995,9180-1,29195,1
1979,918-1,2125,1
1995,9181-1,29194,1
1969,918-2,9222,1
1969,918-2,85728,2
1969,918-2,85729,3
1969,918-2,85730,4
1969,918-2,85731,5
1969,918-2,85732,6
1998,9185-1,28938,1
1998,9186-1,28939,1
1997,9187-1,28932,1
1998,9189-1,29640,1
1993,9190-1,29639,1
1969,919-1,7268,1
1969,919-1,85733,2
1969,919-1,85734,3
1969,919-1,85735,4
1969,919-1,85736,5
1969,919-1,85737,6
1996,9191-1,29620,1
1996,9192-1,29124,1
1997,9194-1,26862,1
1997,9195-1,26861,1
1997,9196-1,26860,1
1996,9197-1,33997,1
1996,9198-1,33998,1
1996,9199-2,33999,1
1981,9-2,317,1
2000,9200-1,29159,1
2000,9201-1,29158,1
1979,920-2,782,1
2000,9202-1,29120,1
2005,9203-1,29112,1
1998,9203-2,29121,1
2008,9206-1,26655,1
2010,9207-1,26848,1
2012,9209-1,12016,1
2001,9210-1,26916,1
2006,9211-1,25655,1
2006,9211-1,107319,2
2006,9212-1,26937,1
2007,9213-1,7484,1
2007,9214-1,26915,1
2008,9215-1,26933,1
2010,9217-1,5614,1
2020,92176-1,78168,1
2020,92177-1,78388,1
2012,9218-1,4708,1
1969,922-1,7779,1
1969,922-1,85887,2
1969,922-1,85888,3
2007,9222-1,393,1
2007,9222-1,110159,2
2001,922213-1,94114,1
2006,9224-1,11976,1
2006,9224-1,107320,2
2007,9225-1,26669,1
2007,9226-1,26863,1
2007,9227-1,15746,1
2007,9228-1,26926,1
2007,9229-1,26666,1
2004,9230-1,9035,1
1969,923-1,9596,1
1969,923-1,84904,2
1969,923-1,84905,3
2005,9231-1,26664,1
2005,9232-1,26618,1
2005,9233-1,26928,1
2005,9234-1,26931,1
2005,9236-1,26665,1
2005,9237-1,26663,1
2005,9238-1,26929,1
2005,9239-1,26930,1
2006,9240-1,29110,1
1979,924-1,8347,1
2007,9241-1,7803,1
2002,9243-1,12557,1
2005,9247-1,8632,1
2005,9247-1,76160,2
2006,9247-2,16344,1
2006,9247-2,76067,2
1998,9248-1,9253,1
1988,9249-1,15568,1
2000,9251-1,14149,1
1992,9255-1,10291,1
1991,9256-1,1894,1
1992,9257-1,102772,1
1979,926-1,2170,1
1979,926-1,72788,2
1997,9267-1,34910,1
1997,9271-1,40998,1
1997,9275-1,40996,1
2008,9279-2,12049,1
1997,9280-1,11124,1
1979,928-1,6624,1
1998,9286-1,18155,1
2004,9286-2,103713,1
1996,9287-1,5698,1
1996,9290-1,40997,1
1997,9291-1,40995,1
1996,9293-1,2579,1
1977,9-3,4611,1
1973,930-1,6127,1
1999,9301-1,7080,1
2004,9302-1,13089,1
2004,9303-1,6562,1
2003,9305-1,1765,1
2003,9306-1,1210,1
2001,9310-1,12907,1
1973,931-1,12801,1
2010,9311-1,15215,1
2010,9314-1,1929,1
2003,9320-1,9554,1
1973,932-1,3246,1
2006,9321-1,74011,1
2007,9322-1,8441,1
2007,9324-1,3172,1
1973,933-1,6233,1
2009,9331-1,1789,1
2010,9333-1,4176,1
2010,9334-1,14386,1
2010,9335-1,8556,1
2011,9337-1,1122,1
2011,9338-1,12681,1
1973,934-1,4012,1
2011,9348-1,7649,1
2011,9348-1,109146,2
2011,9349-1,2154,1
2011,9349-1,109158,2
1973,935-1,16201,1
1991,9353-1,5612,1
1991,9354-1,11962,1
1990,9355-1,3140,1
1986,9356-1,8815,1
1986,9360-1,9621,1
1973,936-1,10697,1
1991,9361-1,5661,1
1991,9362-1,15205,1
1993,9364-1,11357,1
1993,9365-1,12264,1
1998,9369-1,2849,1
1998,9370-1,12998,1
1973,937-1,11488,1
1999,9371-1,11350,1
2003,9373-1,12836,1
1997,9376-1,4857,1
1998,9377-1,1203,1
1998,9380-1,1347,1
1973,938-1,7865,1
2010,9384-1,1893,1
2010,9385-1,38,1
2010,9386-1,14767,1
2011,9387-1,13469,1
2012,9388-1,11582,1
2012,9389-1,15743,1
2012,9390-1,13403,1
2012,9390-1,27011,2
1972,939-1,14203,1
1972,939-1,19851,2
2012,9391-1,8374,1
2012,9391-1,19284,2
2012,9392-1,10143,1
2012,9393-1,570,1
2012,9394-1,8914,1
2012,9395-1,6255,1
2012,9396-1,14697,1
2012,9397-1,8413,1
2012,9398-1,12479,1
1973,940-1,8191,1
2003,9402-1,93450,1
2003,9405-1,93451,1
1994,9409-1,44406,1
2003,9409-2,93452,1
1996,9410-1,93289,1
2021,94107-1,113193,1
2021,94107-1,113261,2
2021,94107-1,113262,3
2021,94107-1,113264,4
1974,941-1,9517,1
1988,9412-1,27558,1
2012,9440-1,6761,1
2012,9441-1,5691,1
2012,9442-1,5490,1
2012,9443-1,12128,1
2012,9444-1,8817,1
2012,9445-1,4516,1
2012,9446-1,12136,1
2012,9447-1,2709,1
2012,9448-1,12275,1
2012,9448-1,27449,2
2012,9449-1,14009,1
2012,9450-1,11680,1
2012,9450-1,82519,2
1991,9452-1,7316,1
1997,9453-1,15408,1
1992,9454-1,16351,1
2012,9455-1,15307,1
2012,9456-1,9953,1
2012,9457-1,4712,1
2012,9461-1,11323,1
2012,9461-1,82520,2
2012,9462-1,349,1
2012,9463-1,8588,1
2012,9464-1,3512,1
2012,9465-1,12653,1
2012,9466-1,13991,1
2012,9466-1,69161,2
2012,9467-1,14043,1
2012,9468-1,15470,1
2012,9469-1,7354,1
2012,9470-1,2180,1
2012,9471-1,7684,1
2012,9472-1,9877,1
2012,9473-1,6897,1
2012,9473-1,77252,2
2012,9474-1,13495,1
2020,94751-1,76651,1
2012,9476-1,2084,1
2012,9478-1,7638,1
2012,9479-1,4782,1
2012,9480-1,7203,1
1978,948-1,6188,1
2012,9481-1,966,1
2012,9483-1,91,1
2012,9483-1,29832,2
2012,9484-1,1220,1
2012,9485-1,12496,1
2012,9486-1,6477,1
2012,9488-1,12481,1
2012,9489-1,13687,1
2012,9490-1,14153,1
2012,9491-1,11287,1
2012,9492-1,10558,1
2012,9493-1,3033,1
2012,9494-1,8302,1
2012,9494-1,68526,2
2012,9495-1,4413,1
2012,9496-1,5070,1
2012,9497-1,12725,1
2012,9498-1,2287,1
2012,9499-1,15646,1
2012,9500-1,2696,1
1979,950-1,2365,1
1994,9505-1,107253,1
2012,9509-1,7850,1
1979,951-1,5947,1
1995,9511-1,29322,1
1987,951178-1,1573,1
1988,951-2,2114,1
2012,9515-1,15507,1
2012,9516-1,10541,1
2012,9516-1,61432,2
2017,951701-1,22792,1
2017,951702-1,23049,1
2017,951703-1,22793,1
2017,951704-1,22935,1
1995,9517-1,74294,1
2018,951805-1,23048,1
2018,951805-1,23929,2
2018,951806-1,25525,1
2018,951807-1,24700,1
2018,951808-1,27338,1
2018,951809-1,28288,1
1995,9518-1,43493,1
2018,951810-1,29778,1
2019,951901-1,32226,1
2019,951902-1,32531,1
2019,951903-1,33466,1
2019,951904-1,34824,1
2019,951905-1,35733,1
2019,951906-1,37424,1
2019,951907-1,37801,1
2019,951908-1,38793,1
2019,951909-1,40398,1
2019,951910-1,41286,1
2019,951911-1,42228,1
2019,951912-1,43844,1
2020,952001-1,45400,1
2020,952002-1,46856,1
2020,952003-1,48492,1
2020,952005-1,59967,1
2020,952008-1,72131,1
2020,952009-1,73770,1
2020,952010-1,76631,1
2020,952011-1,78533,1
2020,952012-1,80857,1
2020,952016-1,50414,1
2020,952018-1,64413,1
2020,952019-1,70127,1
1978,952-1,10263,1
2021,952101-1,84240,1
2021,952102-1,87914,1
2021,952103-1,91128,1
2021,952104-1,95747,1
2021,952105-1,99377,1
2021,952106-1,102678,1
2021,952107-1,105168,1
2021,952108-1,107219,1
2021,952109-1,110906,1
2021,952110-1,113220,1
2021,952111-1,115943,1
2021,952112-1,118697,1
2022,952201-1,121461,1
2012,9525-1,12956,1
2012,9526-1,1393,1
2008,9530-1,1148,1
2008,9531-1,16185,1
1999,9533-1,29154,1
2000,9534-1,27063,1
1999,9535-1,29131,1
1999,9536-1,29130,1
2001,9537-1,29118,1
2004,9540-1,26659,1
1978,954-1,331,1
2004,9541-1,27061,1
2004,9542-1,27062,1
2006,9543-1,27211,1
2006,9544-1,15291,1
2004,9545-1,27307,1
2004,9546-1,27308,1
2004,9547-1,26670,1
1990,9550-1,101244,1
1990,9550-2,101245,1
1990,9550-3,101241,1
1979,955-1,4203,1
2012,9551-1,1175,1
2012,9551-1,110076,2
2012,9552-1,2670,1
2012,9553-1,357,1
2012,9553-1,121434,2
2012,9554-1,6865,1
2012,9555-1,5410,1
2012,9556-1,15766,1
2012,9557-1,1191,1
2012,9558-1,4914,1
1978,956-1,7500,1
2012,9561-1,12269,1
2012,9562-1,16388,1
2012,9563-1,11850,1
2012,9564-1,14804,1
2012,9566-1,2244,1
2012,9567-1,2828,1
2012,9569-1,5431,1
2012,9570-1,3600,1
2012,9571-1,5567,1
2012,9572-1,15134,1
2012,9573-1,13526,1
2012,9574-1,8854,1
2012,9579-1,3720,1
2008,9580-1,7282,1
2008,9581-1,7626,1
2009,9583-1,10906,1
2009,9584-1,6505,1
2011,9585-1,5739,1
2012,9590-1,13553,1
2012,9591-1,14229,1
2011,9594-1,2109,1
1978,960-1,12940,1
1990,9603-1,97670,1
1992,9604-1,3956,1
1990,9605-1,15582,1
1994,9607-1,1374,1
1994,9608-1,7445,1
1995,9609-1,11647,1
1993,9610-1,894,1
1978,961-1,5341,1
1993,9612-1,11704,1
1995,9614-1,280,1
1997,9615-1,1433,1
1995,9616-1,1952,1
1997,9617-1,3494,1
1997,9618-1,12382,1
2008,9628-1,14373,1
1997,9630-1,12692,1
1997,9631-1,12078,1
2006,9632-1,5677,1
1999,9633-1,3183,1
2000,9636-1,11093,1
2000,9637-1,14358,1
1994,9640-1,8617,1
1969,964-1,6563,1
2008,9641-1,11392,1
1994,9642-1,9991,1
1994,9644-1,7278,1
1997,9645-1,10267,1
1994,9646-1,8334,1
2006,9648-1,1275,1
2003,9649-1,3905,1
2002,9650-1,10344,1
1995,9652-1,27309,1
1995,9653-1,31517,1
1998,9654-1,27310,1
1998,9655-1,27311,1
2008,9656-1,11725,1
2012,9657-1,1165,1
1997,9660-1,26998,1
2008,9660-2,11075,1
2008,9660-3,29104,1
2013,9664-1,6213,1
2001,9665-1,11656,1
2010,9667-1,5753,1
2010,9668-1,14694,1
2010,9669-1,2729,1
2010,9670-1,8227,1
2012,9674-1,9072,1
2012,9674-1,122277,2
2012,9675-1,2855,1
2012,9675-1,122276,2
2012,9676-1,13604,1
2012,9677-1,477,1
2012,9678-1,599,1
2012,9678-1,76913,2
2012,9679-1,13453,1
1999,9681-1,2959,1
2003,9684-1,8298,1
2003,9685-1,15506,1
2009,9686-1,13175,1
2009,9686-1,109977,2
2010,9688-1,9053,1
2009,9689-1,16153,1
2009,9690-1,26671,1
2009,9692-1,29103,1
2010,9693-1,12605,1
2010,9694-1,7007,1
2010,9695-1,6160,1
2010,9696-1,11655,1
2011,9697-1,9350,1
2009,9698-1,11177,1
2008,9699-1,820,1
2002,970004-1,3500,1
2002,970005-1,8506,1
2002,970008-1,15025,1
2002,970009-1,4861,1
1987,9700-1,3579,1
2002,970010-1,13505,1
2002,970017-1,7157,1
2008,970018-1,2710,1
2002,970021-1,8736,1
2002,970028-1,9145,1
2002,970030-1,12538,1
2002,970036-1,12332,1
2002,970039-1,14817,1
2002,970040-1,16178,1
2002,970041-1,6675,1
2002,970042-1,15468,1
2002,970043-1,10740,1
2002,970047-1,3491,1
2001,970098-1,16171,1
1978,970-1,2502,1
1995,9701-1,2791,1
2002,970110-1,15696,1
2002,970111-1,12634,1
2002,970112-1,8073,1
2002,970113-1,5478,1
2002,970115-1,1953,1
2002,970116-1,16090,1
2002,970117-1,2809,1
2002,970118-1,6583,1
2002,970119-1,6134,1
2002,970120-1,5778,1
2002,970121-1,10723,1
2002,970122-1,8671,1
2010,970124-1,90724,1
1969,970-2,9978,1
1969,970-2,85738,2
1969,970-2,85739,3
1993,9702-1,7756,1
2002,9702-2,103720,1
1997,9704-1,93453,1
1997,9705-1,98206,1
2002,970600-1,209,1
2002,970601-1,11238,1
2002,970602-1,8137,1
2002,970603-1,13131,1
2002,970604-1,9606,1
2002,970605-1,12282,1
2002,970606-1,13635,1
2002,970607-1,12511,1
2002,970608-1,9496,1
2002,970609-1,8428,1
2002,970610-1,1267,1
2002,970611-1,12062,1
2002,970612-1,2699,1
2002,970613-1,7159,1
2002,970614-1,11001,1
2002,970615-1,12446,1
2002,970616-1,3563,1
2002,970617-1,361,1
2002,970618-1,4212,1
2002,970619-1,11981,1
2002,970620-1,2874,1
2002,970621-1,4693,1
2002,970622-1,7558,1
2002,970623-1,6227,1
2003,970624-1,16085,1
2002,970625-1,16237,1
2003,970626-1,11540,1
2002,970627-1,2553,1
2002,970628-1,10883,1
2002,970629-1,11980,1
2002,970630-1,356,1
2002,970631-1,6747,1
2002,970632-1,16332,1
2002,970633-1,13510,1
2002,970634-1,3853,1
2002,970635-1,11453,1
2002,970636-1,8777,1
2002,970637-1,1797,1
2002,970638-1,1177,1
2002,970639-1,1854,1
2002,970640-1,6907,1
2002,970641-1,15184,1
2002,970643-1,6763,1
2003,970645-1,3142,1
2002,970646-1,13035,1
2003,970653-1,15296,1
2002,970654-1,126,1
2002,970658-1,16093,1
2002,970659-1,11675,1
2002,970660-1,13137,1
2002,970661-1,13372,1
2002,970662-1,5115,1
2002,970663-1,405,1
2002,970665-1,8371,1
2002,970669-1,6262,1
2002,970670-1,891,1
2002,970671-1,11007,1
2002,970672-1,2727,1
2002,970673-1,9007,1
2002,970674-1,1022,1
2002,970675-1,15081,1
2002,970676-1,12818,1
2002,970677-1,6449,1
2002,970678-1,13873,1
2004,970679-1,3311,1
2002,970680-1,12666,1
2002,970683-1,12884,1
2002,970684-1,1835,1
2002,970686-1,16075,1
2002,970687-1,15235,1
1996,9707-1,7879,1
1997,9708-1,93455,1
1998,9709-1,8932,1
1969,971-1,2978,1
1969,971-1,85754,2
1969,971-1,85755,3
1998,9713-1,6920,1
1998,9719-1,14444,1
2000,9723-1,8281,1
2021,97248-1,113720,1
2021,97249-1,113713,1
1999,9725-1,14186,1
2002,9725-2,103705,1
1998,9730-1,12300,1
2000,9731-1,539,1
1998,9732-1,13615,1
1999,9735-1,7598,1
1999,9736-1,14824,1
1998,9738-1,15308,1
2008,9742-1,7409,1
2003,9743-1,7292,1
1999,9747-1,13170,1
1999,9748-1,1447,1
2009,9749-1,187,1
1986,9750-1,2254,1
1995,9751-1,8706,1
1996,9752-1,9018,1
1993,9753-1,7773,1
2000,9754-1,12196,1
2000,9754-1,102807,2
1999,9755-1,6752,1
1999,9756-1,6523,1
1999,9757-1,12226,1
1999,9758-1,4102,1
2004,9761-1,1538,1
2005,9762-1,14060,1
2006,9763-1,13901,1
2007,9764-1,6985,1
1989,9767-1,8753,1
1989,9771-1,12706,1
1999,9776-1,13536,1
1998,9780-1,10940,1
2014,9780141357225-1,28072,1
2015,9780241196403-1,36566,1
2015,9780241196854-1,28111,1
2015,9780241198032-1,27964,1
2015,9780241198056-1,28113,1
2015,9780241198070-1,28076,1
2016,9780241272558-1,82206,1
2016,9780241273333-1,28099,1
2017,9780241295052-1,34889,1
2018,9780241295144-1,36575,1
2017,9780241295168-1,37532,1
2018,9780241360477-1,29032,1
2019,9780241364567-1,43336,1
2019,9780241381717-1,42796,1
2019,9780241400319-1,77976,1
2019,9780241400326-1,77963,1
2019,9780241400357-1,77960,1
2020,9780241409190-1,82804,1
2021,9780241469392-1,86595,1
2010,9780545155236-1,81298,1
2012,9780545477024-1,36567,1
2013,9780545517591-1,31204,1
2013,9780545570053-1,28125,1
2014,9780545645256-1,28112,1
2014,9780545645270-1,27945,1
2015,9780545872539-1,28164,1
2016,9780545905848-1,27948,1
2016,9780545917278-1,28066,1
2018,9780545925426-1,30946,1
2021,9780593381335-1,119955,1
2013,9780723270508-1,28095,1
2013,9780723270515-1,28094,1
2013,9780723270522-1,36577,1
2013,9780723270812-1,36546,1
2013,9780723271222-1,28115,1
2013,9780723275640-1,28124,1
2013,9780723278085-1,28103,1
2014,9780723291077-1,28075,1
2014,9780723291121-1,28096,1
2014,9780723291251-1,28077,1
2020,9780744024463-1,47349,1
2020,9780744024470-1,75722,1
2021,9780744028539-1,77365,1
2021,9780744028546-1,114962,1
2021,9780744028638-1,112116,1
2021,9780744028652-1,95485,1
2020,9780744030884-1,114984,1
2021,9780744039672-1,92428,1
2021,9780744039689-1,92430,1
2021,9780744044614-1,96442,1
2022,9780744054583-1,119709,1
2009,9780756656232-1,54703,1
2009,9780756656232-2,54701,1
2009,9780756659844-1,28966,1
2011,9780756663094-1,28965,1
2009,9780756672812-1,13631,1
2012,9780756686925-1,28850,1
2013,9780756686956-1,28854,1
2012,9780756690168-1,28964,1
2012,9780756690496-1,28963,1
2012,9780756692513-1,28962,1
2012,9780756693824-1,28862,1
2012,9780756698126-1,27219,1
2012,9780756698171-1,28961,1
2020,9780794447137-1,114669,1
2021,9780794447144-1,114665,1
2021,9780794447151-1,114485,1
2021,9780794447175-1,114593,1
2020,9780794447410-1,114672,1
2021,9780794447519-1,114587,1
2020,9780794447526-1,85300,1
2021,9780794447533-1,100901,1
2021,9780794447540-1,114503,1
2022,9780794447557-1,114490,1
2021,9780794448073-1,103557,1
2021,9780794448080-1,95626,1
2021,9780794448103-1,114668,1
2021,9780794448110-1,114500,1
2021,9780794448158-1,114495,1
2021,9780794448165-1,114499,1
2022,9780794448172-1,114491,1
2021,9780794448325-1,114586,1
2021,9780794448332-1,114497,1
2021,9780794448394-1,114493,1
2021,9780794448400-1,114464,1
2021,9780794448714-1,114673,1
2021,9780794448769-1,114474,1
2022,9780794449247-1,114488,1
2016,9781338047431-1,28101,1
2016,9781338047448-1,27958,1
2016,9781338047455-1,28097,1
2017,9781338055603-1,23596,1
2017,9781338113686-1,28100,1
2018,9781338128123-1,34473,1
2017,9781338162790-1,34828,1
2017,9781338194432-1,41413,1
2018,9781338268072-1,28511,1
2018,9781338269864-1,36906,1
2019,9781338311464-1,86071,1
2019,9781338311471-1,37351,1
2019,9781338339406-1,37357,1
2019,9781338346138-1,117507,1
2019,9781338387438-1,44190,1
2019,9781338387445-1,37531,1
2019,9781338539196-1,49855,1
2020,9781338581881-1,79156,1
2019,9781338581898-1,43839,1
2020,9781338592412-1,60771,1
2020,9781338613025-1,78240,1
2020,9781338613667-1,45076,1
2020,9781338638530-1,98329,1
2015,9781405279031-1,27941,1
2016,9781405283212-1,28104,1
2018,9781405283236-1,27914,1
2016,9781405284974-1,28160,1
2018,9781405287623-1,34474,1
2019,9781407197081-1,105358,1
2010,9781409306269-1,91884,1
2010,9781409308041-1,28071,1
2011,9781409308867-1,28070,1
2011,9781409310365-1,28098,1
2012,9781409312833-1,28073,1
2012,9781409312840-1,28092,1
2012,9781409314103-1,28074,1
2013,9781409314110-1,28069,1
2013,9781409333586-1,13681,1
2014,9781409350545-1,5647,1
2021,9781452182315-1,84916,1
2021,9781452189826-1,114473,1
2013,9781465401731-1,28960,1
2013,9781465401748-1,28847,1
2013,9781465401762-1,28852,1
2013,9781465401786-1,28959,1
2013,9781465402592-1,28864,1
2013,9781465402615-1,28853,1
2012,9781465406583-1,28868,1
2013,9781465408693-1,28825,1
2013,9781465415240-1,28851,1
2013,9781465415257-1,28863,1
2013,9781465415301-1,28849,1
2013,9781465415318-1,28848,1
2014,9781465419842-1,28855,1
2014,9781465420268-1,28846,1
2014,9781465420282-1,28866,1
2014,9781465420312-1,28865,1
2015,9781465420787-1,29659,1
2014,9781465422996-1,29670,1
2014,9781465426390-1,29671,1
2014,9781465428462-1,28957,1
2015,9781465429476-1,28857,1
2015,9781465430120-1,28856,1
2015,9781465430137-1,28867,1
2015,9781465435491-1,29655,1
2015,9781465435514-1,28956,1
2015,9781465435897-1,29282,1
2015,9781465436832-1,29658,1
2015,9781465436849-1,28870,1
2015,9781465437945-1,28858,1
2016,9781465438195-1,28830,1
2016,9781465444547-1,27753,1
2016,9781465444646-1,28955,1
2016,9781465444745-1,28829,1
2016,9781465444769-1,28832,1
2016,9781465445940-1,28954,1
2016,9781465449801-1,29656,1
2016,9781465450944-1,27752,1
2016,9781465451309-1,28953,1
2016,9781465451897-1,28859,1
2016,9781465451927-1,28869,1
2016,9781465454003-1,29666,1
2016,9781465454751-1,28947,1
2017,9781465455581-1,29667,1
2017,9781465455765-1,28824,1
